train/param_noise_distance,reference_action_std,total/episodes,rollout/actions_std,total/steps,total/duration,reference_Q_mean,train/loss_critic,obs_rms_mean,train/loss_actor,reference_actor_Q_mean,rollout/episode_steps,rollout/Q_mean,obs_rms_std,reference_action_mean,rollout/return,rollout/episodes,param_noise_stddev,reference_actor_Q_std,reference_perturbed_action_mean,rollout/actions_mean,total/steps_per_second,total/epochs,reference_Q_std,reference_perturbed_action_std,rollout/return_history
,0.985173821449,880.0,0.667765761376,1136581,3386.05052805,190.24230957,9979.16957031,0.17725917697,-3008.72550049,205.280090332,1291.56931818,1252.41907798,0.209109216928,0.0418177433312,31266.9047653,880.0,0.048684971323,534.837219238,-0.135604709387,-0.0711963173345,335.665693877,44,518.226318359,0.970741689205,54768.836103
,0.967249393463,900.0,0.664850383754,1163751,3473.7342205,221.439025879,12668.9208643,0.179421141744,-3183.98283203,225.361297607,1293.05666667,1324.98688369,0.210031345487,0.141259789467,32273.3745635,900.0,0.048684971323,546.643249512,0.221082225442,-0.0654227776003,335.014404133,45,549.109802246,0.944783866405,65819.6921745
,0.974222958088,920.0,0.659830155014,1210260,3610.72931838,265.798156738,15116.2382007,0.182677268982,-3273.18540039,294.512390137,1315.5,1463.26174382,0.210735023022,0.0891610980034,34224.6725999,920.0,0.048684971323,575.99621582,0.0964914485812,-0.0576285799057,335.184361187,46,557.019348145,0.975826263428,86869.9123893
,0.975832104683,940.0,0.656919725113,1243977,3702.47765183,280.5703125,43966.0636523,0.182770311832,-3552.97747559,292.37878418,1323.37978723,1510.04039528,0.211255520582,0.0208609234542,34645.9444132,940.0,0.048684971323,565.109985352,-0.0321138650179,-0.0537430059528,335.985012464,47,558.206848145,0.966623961926,90752.2074134
,0.944217503071,960.0,0.65295366463,1274032,3791.42215276,306.399597168,17979.1427002,0.184674218297,-3719.77136719,321.728149414,1327.11666667,1622.73976828,0.211994946003,-0.211882010102,36214.9495804,960.0,0.0398994990363,560.783813477,-0.261443048716,-0.0516161938611,336.030109196,48,547.776733398,0.945715904236,100662.46293
,0.949481546879,980.0,0.645257836841,1317863,3905.81416345,324.125305176,23217.1682715,0.187546223402,-4155.3151416,352.80178833,1344.75816327,1807.58269562,0.213163554668,-0.232092022896,39389.3994832,980.0,0.0375871329561,543.348632812,-0.243778347969,-0.051275791218,337.410574301,49,531.582092285,0.960458040237,110867.353001
,0.983350336552,1000.0,0.638281487044,1361325,4026.92724633,379.498413086,21059.5730762,0.189834684134,-4355.5070459,437.559234619,1361.325,1958.7225353,0.213423788548,-0.0772241130471,41782.4780724,1000.0,0.0375871329561,543.205200195,-0.0137865534052,-0.0498121785166,338.055523908,50,521.757385254,0.975957214832,127364.409653
,0.97651463747,1020.0,0.629071453459,1412657,4178.31324601,387.043762207,31785.2682227,0.194204479456,-5010.7103125,445.622558594,1384.95784314,2170.72294986,0.215140119195,-0.183767989278,45263.0185695,1020.0,0.0375871329561,492.384338379,-0.185620859265,-0.0489566012956,338.092650509,51,471.372528076,0.970556855202,146815.80149
,0.955724060535,1040.0,0.621873600323,1465052,4312.83892703,430.534851074,23681.6032031,0.196807637811,-5284.39317383,504.10345459,1408.70384615,2346.89405386,0.21534742415,-0.243038162589,48020.8657237,1040.0,0.0375871329561,536.196472168,-0.256899833679,-0.0504138963342,339.695505626,52,505.574645996,0.944819152355,173745.126042
,0.854557216167,1060.0,0.617284551722,1501107,4429.20022392,524.047851562,15900.8107617,0.198981672525,-5331.85665039,600.949462891,1416.13867925,2471.33130564,0.215505987406,-0.386471897364,49925.395656,1060.0,0.0375871329561,608.601196289,-0.203638568521,-0.0506993808095,338.911524454,53,596.155822754,0.965712785721,181545.677982
,0.979981839657,1080.0,0.611864584573,1543232,4568.46707368,541.153991699,16991.6886182,0.201397761703,-5646.65390625,646.681762695,1428.91851852,2600.23433872,0.216050952673,-0.181478098035,51861.4990304,1080.0,0.0375871329561,634.344177246,-0.162419900298,-0.0511924619705,337.800836716,54,628.603637695,0.97484433651,174088.074593
,0.978885412216,1100.0,0.608501868288,1577567,4662.17434502,678.560058594,19238.0547266,0.20278313756,-5735.09523437,803.582702637,1434.15181818,2690.09929658,0.216540873051,-0.181670308113,53026.0368098,1100.0,0.0375871329561,762.505065918,-0.244551956654,-0.0525962848575,338.375805634,55,757.424316406,0.933786869049,165461.624183
0.194372344762,0.978069245815,1120.0,0.600358511136,1633450,4819.0123117,560.130493164,21855.7384766,0.206333443522,-6075.49056641,666.776123047,1458.4375,2884.41612252,0.216886997223,-0.150823578238,56620.898585,1120.0,0.0398994990363,702.153808594,-0.0145615749061,-0.0514157961503,338.959499239,56,708.405090332,0.95375585556,172471.274744
,0.948957324028,1140.0,0.594950946955,1676124,4942.6874876,567.747192383,25656.409624,0.208975031972,-6225.43838867,689.760986328,1470.28421053,3024.97377627,0.217171087861,-0.219422951341,58850.9326954,1140.0,0.0398994990363,633.692260742,-0.320502370596,-0.051253478197,339.111870658,57,645.036315918,0.904926359653,171483.629201
,0.755853414536,1160.0,0.589234488905,1719795,5075.63206196,592.837890625,16322.1886182,0.211765483022,-6515.03466797,706.946899414,1482.58189655,3162.48163604,0.217690095305,-0.573647797108,61297.5523467,1160.0,0.0398994990363,652.443786621,-0.432179927826,-0.0506472761639,338.833662292,58,670.605163574,0.829141616821,181842.413268
,0.97045058012,1180.0,0.587492524283,1748720,5166.64879894,622.806213379,22190.869165,0.21238823235,-6438.65248047,742.989929199,1481.96610169,3222.74748533,0.217401787639,-0.184941187501,61779.3522448,1180.0,0.0398994990363,614.973449707,-0.216656252742,-0.0514411649391,338.46310598,59,635.712219238,0.959215819836,168892.16696
,0.981062948704,1200.0,0.582973438753,1788562,5281.20645857,600.953491211,29782.472583,0.214106678963,-6794.72850586,712.994018555,1490.46833333,3338.21724451,0.217487931252,-0.135849535465,63708.7615919,1200.0,0.0398994990363,574.274169922,-0.205823466182,-0.0502893005862,338.665419357,60,585.512023926,0.931337118149,181218.734195
,0.976986765862,1220.0,0.578897091862,1824479,5389.62817669,654.16809082,20369.3557227,0.216068074107,-7098.31393555,766.900146484,1495.47459016,3447.0257319,0.217652961612,-0.138965442777,65548.7692222,1220.0,0.0340271411295,667.46496582,-0.117868244648,-0.0490261976033,338.516673171,61,670.09777832,0.97040361166,165540.920358
0.197727198005,0.985759973526,1240.0,0.575002940183,1858250,5493.54686666,581.856750488,23756.4634961,0.217911109328,-7253.33818359,655.921386719,1498.58870968,3548.71526498,0.218016967177,0.0635330975056,67022.7972859,1240.0,0.0383426343286,591.732971191,-0.0182775948197,-0.0487930062302,338.260516403,62,598.558349609,0.982874691486,160182.053617
,0.987320065498,1260.0,0.57011942277,1900601,5600.65354943,758.159301758,25835.4918066,0.219704478979,-7441.63509766,850.260375977,1508.41349206,3665.67396818,0.21787558496,0.0450470633805,68773.0971161,1260.0,0.0383426343286,542.946044922,0.040333263576,-0.047971078673,339.353431385,63,554.87701416,0.989014744759,155489.416441
,0.989452600479,1280.0,0.563862442174,1953088,5760.21831775,916.143859863,20343.3098193,0.22272798419,-7819.52611328,1002.21765137,1525.85,3823.78555161,0.21807295084,0.0624566227198,71704.6002432,1280.0,0.0383426343286,582.751464844,0.0617325603962,-0.04673963828,339.064926408,64,582.658630371,0.984852612019,188822.526625
,0.986278295517,1300.0,0.560672600837,1984324,5861.31739807,1006.65625,16838.9863281,0.224100649357,-7866.60285156,1092.80700684,1526.40307692,3902.64574347,0.218158408999,0.0641767457128,72791.8167807,1300.0,0.0458634452633,649.048461914,0.0654238983989,-0.0455314015558,338.545733874,65,638.893005371,0.974651038647,181788.479046
,0.971814095974,1320.0,0.558362318899,2009495,5940.51521254,1127.9152832,82041.6822949,0.224646106362,-8124.64532227,1209.0423584,1522.34469697,3958.19186266,0.217974498868,0.160991728306,73327.7078498,1320.0,0.0458634452633,651.360046387,0.125287294388,-0.0445832635352,338.269481367,66,651.03112793,0.934911608696,168230.759108
0.22429306075,0.974824607372,1340.0,0.554833399427,2047950,6041.97841287,1307.15087891,13079.9081299,0.225578397512,-8321.75576172,1391.96520996,1528.32089552,4042.74618635,0.217778623104,0.19078040123,74710.8883107,1340.0,0.0415195786941,619.464233398,0.0789938792586,-0.0436123698833,338.953544693,67,613.945251465,0.975574612617,170043.217019
,0.965324938297,1360.0,0.552266998221,2080218,6145.0590508,1392.03588867,19473.7984326,0.226434186101,-8508.22893555,1497.06420898,1529.57205882,4107.2956673,0.217764824629,0.155941739678,75656.6218437,1360.0,0.0415195786941,592.828918457,-0.0141331879422,-0.0437447097381,338.518797428,68,591.150756836,0.936980307102,162389.033411
,0.964064180851,1380.0,0.548917981604,2116015,6252.99762511,1591.34863281,20565.8699316,0.227739781141,-8758.70624023,1685.6418457,1533.3442029,4185.96469281,0.217720344663,0.164593294263,76771.4774847,1380.0,0.0415195786941,608.449035645,0.122431658208,-0.0424984988677,338.40009654,69,601.210144043,0.974551260471,141627.506176
,0.965316951275,1400.0,0.54546640816,2155361,6355.0097549,1643.01306152,18508.1049902,0.228683933616,-8816.67010742,1768.56762695,1539.54357143,4272.26451006,0.217537179589,0.18512968719,78049.542461,1400.0,0.0415195786941,652.009094238,0.0040942193009,-0.0408559055508,339.159353507,70,649.342956543,0.933282494545,146399.976306
,0.955803334713,1420.0,0.542019205405,2192185,6470.9245894,1596.29370117,15728.8970508,0.230128139257,-8724.27427734,1714.32397461,1543.79225352,4353.7213366,0.217716678977,0.12441097945,79158.6724698,1420.0,0.0391133212786,558.593200684,0.0490023680031,-0.0396997375977,338.774617091,71,551.927307129,0.929576039314,156127.405454
,0.96105247736,1440.0,0.539021913593,2224199,6581.04264021,1662.4440918,15037.0987842,0.231382250786,-9016.21326172,1777.88037109,1544.58263889,4428.76969702,0.217734470963,0.12374997884,80190.2822575,1440.0,0.0347110866662,592.318237305,0.108448088169,-0.038724225137,337.970610677,72,575.272399902,0.945227384567,153614.161144
,0.960753977299,1460.0,0.537195756353,2251567,6664.34579825,1760.62207031,14449.3548975,0.232066273689,-8998.42425781,1875.0892334,1542.16917808,4483.15190828,0.217639267445,0.0894553884864,80750.0508028,1460.0,0.0347110866662,700.31463623,0.0304774492979,-0.0373922843553,337.852666737,73,672.265930176,0.935571193695,150020.684646
,0.981420636177,1480.0,0.533520753231,2295598,6796.10727406,1519.25292969,25129.3495215,0.233967810869,-9226.37632812,1646.74353027,1551.07972973,4592.06547645,0.217833459377,0.0426196753979,82952.4757952,1480.0,0.0368465179454,607.504882812,-0.154110237956,-0.0362930541146,337.781307362,74,571.441101074,0.918240904808,168250.252479
,0.972521185875,1500.0,0.53056586596,2330179,6911.24472356,1783.66601562,44496.9558887,0.235244393349,-9239.32990234,1902.69262695,1553.45266667,4669.91271782,0.217654973269,0.0637168064713,84040.6543112,1500.0,0.0368465179454,757.875549316,-0.191488265991,-0.0358933527027,337.157645721,75,716.283508301,0.917615532875,167916.220214
,0.958680987358,1520.0,0.526244681077,2383205,7074.96919799,1645.4934082,14851.579873,0.236749693751,-9308.03837891,1734.30993652,1567.89802632,4769.94837377,0.217329308391,0.0282835960388,85905.6118538,1520.0,0.0368465179454,756.567749023,-0.257575452328,-0.0348108219192,336.850229776,76,721.214294434,0.847749769688,181712.151106
,0.949193060398,1540.0,0.5230781905,2426228,7196.10954022,1800.9720459,55934.9473828,0.237783551216,-9309.38583984,1910.3293457,1575.47272727,4849.02835953,0.217239797115,0.187019169331,87299.1295342,1540.0,0.0368465179454,827.495666504,0.226499482989,-0.0333869149579,337.158291774,77,788.827758789,0.952264785767,189666.530319
0.216156890392,0.958557844162,1560.0,0.519540061274,2469900,7348.56505013,1811.71765137,14826.1711426,0.239116281271,-9407.38162109,1932.40429688,1583.26923077,4932.07839193,0.217025533319,0.207086369395,88613.7634378,1560.0,0.0326994138044,890.168151855,-0.00260072411038,-0.0321530727761,336.106434815,78,845.473510742,0.911898851395,203423.967909
,0.955545961857,1580.0,0.517210817349,2508138,7473.76474905,1799.24707031,23046.8284912,0.239832997322,-9492.32810547,1956.79638672,1587.42911392,4997.7976753,0.216650545597,0.186108544469,89565.3692167,1580.0,0.0326994138044,766.527770996,0.156507924199,-0.0313424527101,335.59231314,79,740.899353027,0.945708632469,187436.191855
0.207342270017,0.954459905624,1600.0,0.514723479857,2548600,7623.72678471,1756.51293945,14148.6243652,0.240660369396,-9398.8359375,1888.26660156,1592.875,5070.75960639,0.216417178512,0.176650643349,90775.3824321,1600.0,0.0278867553541,849.957763672,0.179775312543,-0.03002079582,334.298443789,80,824.731445312,0.944511711597,191796.304245
,0.958688855171,1620.0,0.512200373492,2589494,7748.7704258,1914.74145508,17788.4694238,0.241530537605,-9471.48182617,2052.66748047,1598.45308642,5147.84528307,0.216112583876,0.185099288821,92211.1153336,1620.0,0.0278867553541,829.74407959,0.234981074929,-0.0289464398438,334.181277507,81,809.908813477,0.945707798004,188054.768227
,0.965427398682,1640.0,0.50980103666,2628270,7864.26433444,1829.63830566,16150.9467529,0.242181196809,-9624.18001953,1988.43029785,1602.60365854,5213.72826081,0.215858519077,0.219013288617,93307.6904928,1640.0,0.0278867553541,753.707580566,0.156978443265,-0.0280810019673,334.204178322,82,732.229064941,0.953305840492,185839.529256
,0.960130035877,1660.0,0.506573922883,2675759,7995.68617439,1803.64929199,56115.3070801,0.243255734444,-9575.11458984,1928.52734375,1611.90301205,5298.52008508,0.215616360307,0.172390341759,94935.0484472,1660.0,0.0278867553541,708.632995605,0.179932117462,-0.0274646748316,334.650327894,83,694.4140625,0.932948708534,193547.094594
,0.954361021519,1680.0,0.505281644435,2706045,8096.7705071,1831.47912598,17425.4234863,0.243622899055,-9629.48783203,1949.92004395,1610.74107143,5345.94995199,0.21536976099,0.149925708771,95526.445133,1680.0,0.0278867553541,763.277038574,0.0451596975327,-0.0265754392047,334.21288125,84,751.77722168,0.929370164871,189711.44461
